0.037168171,0.058702718,0.063853576,0.019809773,0.019093091,0.018051268,0.017775117,0.049478899,0.047981789,0.019322916,0.027409699,0.057299666,0.030693692,0.021909186,0.026547625,0.040839677,0.015952034,0.010112122,0.012764912,0.013563833
0.037168171,0.058702718,0.063853576,0.019809773,0.019093091,0.018051268,0.017775117,0.049478899,0.047981789,0.019322916,0.027409699,0.057299666,0.030693692,0.021909186,0.026547625,0.040839677,0.015952034,0.010112122,0.012764912,0.013563833
0.037168171,0.058702718,0.063853576,0.019809773,0.019093091,0.018051268,0.017775117,0.049478899,0.047981789,0.019322916,0.027409699,0.057299666,0.030693692,0.021909186,0.026547625,0.040839677,0.015952034,0.010112122,0.012764912,0.013563833
0.037168171,0.058702718,0.063853576,0.019809773,0.019093091,0.018051268,0.017775117,0.049478899,0.047981789,0.019322916,0.027409699,0.057299666,0.030693692,0.021909186,0.026547625,0.040839677,0.015952034,0.010112122,0.012764912,0.013563833
0.037168171,0.058702718,0.063853576,0.019809773,0.019093091,0.018051268,0.017775117,0.049478899,0.047981789,0.019322916,0.027409699,0.057299666,0.030693692,0.021909186,0.026547625,0.040839677,0.015952034,0.010112122,0.012764912,0.013563833
0.031221423,0.047528876,0.079464641,0.098269459,0.123775451,0.09361949,0.093310359,0.162936572,0.086764225,0.034513491,0.025802611,0.025972969,0.017495629,0.025854796,0.02616128,0.065091652,0.066457911,0.059899822,0.05213386,0.046130663
0.031221423,0.047528876,0.079464641,0.098269459,0.123775451,0.09361949,0.093310359,0.162936572,0.086764225,0.034513491,0.025802611,0.025972969,0.017495629,0.025854796,0.02616128,0.065091652,0.066457911,0.059899822,0.05213386,0.046130663
0.031221423,0.047528876,0.079464641,0.098269459,0.123775451,0.09361949,0.093310359,0.162936572,0.086764225,0.034513491,0.025802611,0.025972969,0.017495629,0.025854796,0.02616128,0.065091652,0.066457911,0.059899822,0.05213386,0.046130663
0.031221423,0.047528876,0.079464641,0.098269459,0.123775451,0.09361949,0.093310359,0.162936572,0.086764225,0.034513491,0.025802611,0.025972969,0.017495629,0.025854796,0.02616128,0.065091652,0.066457911,0.059899822,0.05213386,0.046130663
0.031221423,0.047528876,0.079464641,0.098269459,0.123775451,0.09361949,0.093310359,0.162936572,0.086764225,0.034513491,0.025802611,0.025972969,0.017495629,0.025854796,0.02616128,0.065091652,0.066457911,0.059899822,0.05213386,0.046130663
0.037168171,0.058702718,0.063853576,0.019809773,0.019093091,0.018051268,0.017775117,0.049478899,0.047981789,0.019322916,0.027409699,0.057299666,0.030693692,0.021909186,0.026547625,0.040839677,0.015952034,0.010112122,0.012764912,0.013563833
0.037168171,0.058702718,0.063853576,0.019809773,0.019093091,0.018051268,0.017775117,0.049478899,0.047981789,0.019322916,0.027409699,0.057299666,0.030693692,0.021909186,0.026547625,0.040839677,0.015952034,0.010112122,0.012764912,0.013563833
0.031221423,0.047528876,0.079464641,0.098269459,0.123775451,0.09361949,0.093310359,0.162936572,0.086764225,0.034513491,0.025802611,0.025972969,0.017495629,0.025854796,0.02616128,0.065091652,0.066457911,0.059899822,0.05213386,0.046130663
0.031221423,0.047528876,0.079464641,0.098269459,0.123775451,0.09361949,0.093310359,0.162936572,0.086764225,0.034513491,0.025802611,0.025972969,0.017495629,0.025854796,0.02616128,0.065091652,0.066457911,0.059899822,0.05213386,0.046130663
0.031221423,0.047528876,0.079464641,0.098269459,0.123775451,0.09361949,0.093310359,0.162936572,0.086764225,0.034513491,0.025802611,0.025972969,0.017495629,0.025854796,0.02616128,0.065091652,0.066457911,0.059899822,0.05213386,0.046130663
0.037869642,0.066087421,0.07952647,0.050799021,0.106715567,0.117446882,0.082855235,0.046545017,0.043280073,0.012657228,0.022397912,0.01979502,0.035577757,0.024831366,0.034458959,0.032533886,0.025962478,0.024183148,0.059759451,0.031513973
0.037869642,0.066087421,0.07952647,0.050799021,0.106715567,0.117446882,0.082855235,0.046545017,0.043280073,0.012657228,0.022397912,0.01979502,0.035577757,0.024831366,0.034458959,0.032533886,0.025962478,0.024183148,0.059759451,0.031513973
0.037869642,0.066087421,0.07952647,0.050799021,0.106715567,0.117446882,0.082855235,0.046545017,0.043280073,0.012657228,0.022397912,0.01979502,0.035577757,0.024831366,0.034458959,0.032533886,0.025962478,0.024183148,0.059759451,0.031513973
0.037869642,0.066087421,0.07952647,0.050799021,0.106715567,0.117446882,0.082855235,0.046545017,0.043280073,0.012657228,0.022397912,0.01979502,0.035577757,0.024831366,0.034458959,0.032533886,0.025962478,0.024183148,0.059759451,0.031513973
0.037869642,0.066087421,0.07952647,0.050799021,0.106715567,0.117446882,0.082855235,0.046545017,0.043280073,0.012657228,0.022397912,0.01979502,0.035577757,0.024831366,0.034458959,0.032533886,0.025962478,0.024183148,0.059759451,0.031513973
0.037869642,0.066087421,0.07952647,0.050799021,0.106715567,0.117446882,0.082855235,0.046545017,0.043280073,0.012657228,0.022397912,0.01979502,0.035577757,0.024831366,0.034458959,0.032533886,0.025962478,0.024183148,0.059759451,0.031513973
0.037869642,0.066087421,0.07952647,0.050799021,0.106715567,0.117446882,0.082855235,0.046545017,0.043280073,0.012657228,0.022397912,0.01979502,0.035577757,0.024831366,0.034458959,0.032533886,0.025962478,0.024183148,0.059759451,0.031513973
0.037869642,0.066087421,0.07952647,0.050799021,0.106715567,0.117446882,0.082855235,0.046545017,0.043280073,0.012657228,0.022397912,0.01979502,0.035577757,0.024831366,0.034458959,0.032533886,0.025962478,0.024183148,0.059759451,0.031513973
